ticket_id,client_id,category,priority,opened_at,resolved_at,resolution_h,satisfaction
TK001596,CLI00073,Dúvida geral,Média,2023-07-28 00:03:11,2023-07-28 19:03:11,19,4.0
TK001597,CLI02664,Bloqueio de conta,Média,2024-11-26 17:06:11,2024-11-29 14:06:11,69,1.0
TK001598,CLI00090,Dúvida geral,Média,2023-02-22 20:20:23,2023-02-27 02:20:23,102,
TK001599,CLI00090,Bloqueio de conta,Média,2023-08-05 07:25:47,2023-08-14 08:25:47,217,3.0
TK001600,CLI00090,Fraude,Baixa,2024-04-05 13:33:26,2024-04-15 00:33:26,227,5.0
TK001601,CLI00922,Solicitação de crédito,Baixa,2024-03-18 12:01:58,2024-03-20 10:01:58,46,2.0
TK001602,CLI00922,Solicitação de crédito,Alta,2024-04-13 23:05:44,2024-04-19 01:05:44,122,1.0
TK001603,CLI00922,Fraude,Baixa,2023-11-30 03:10:07,2023-12-04 20:10:07,113,4.0
TK001604,CLI00018,Problema no app,Baixa,2023-04-16 10:13:05,2023-04-22 01:13:05,135,5.0
TK001605,CLI00018,Problema no PIX,Baixa,2024-12-07 05:37:43,2024-12-11 12:37:43,103,2.0
TK001606,CLI00702,Cobrança indevida,Baixa,2024-03-14 17:31:35,,39,3.0
TK001607,CLI00702,Fraude,Média,2023-12-06 11:17:32,2023-12-15 07:17:32,212,4.0
TK001608,CLI02444,Fraude,Baixa,2024-11-03 13:21:22,2024-11-09 22:21:22,153,2.0
TK001609,CLI02444,Problema no PIX,Baixa,2023-05-07 19:59:59,2023-05-10 12:59:59,65,3.0
TK001610,CLI02444,Cobrança indevida,Baixa,2024-08-05 12:53:19,,62,5.0
TK001611,CLI02647,Outros,Baixa,2024-06-06 16:56:11,2024-06-13 23:56:11,175,2.0
TK001612,CLI02647,Bloqueio de conta,Alta,2024-09-01 19:04:18,,111,
TK001613,CLI00116,Dúvida geral,Baixa,2024-06-19 08:08:26,2024-06-28 00:08:26,208,4.0
TK001614,CLI00116,Problema no PIX,Alta,2024-07-08 10:04:35,2024-07-17 20:04:35,226,
TK001615,CLI00116,Fraude,Média,2023-09-17 01:02:21,2023-09-19 17:02:21,64,4.0
TK001616,CLI02929,Outros,Média,2023-02-03 19:13:34,2023-02-13 04:13:34,225,
TK001617,CLI02930,Cobrança indevida,Média,2023-11-17 00:09:24,,11,
TK001618,CLI02930,Solicitação de crédito,Alta,2023-08-16 09:25:28,2023-08-20 16:25:28,103,3.0
TK001619,CLI02540,Problema no app,Baixa,2024-09-10 12:30:57,2024-09-16 19:30:57,151,4.0
TK001620,CLI02540,Dúvida geral,Média,2024-03-02 00:43:48,2024-03-08 12:43:48,156,
TK001621,CLI02540,Cobrança indevida,Média,2024-12-29 12:58:58,2025-01-07 16:58:58,220,4.0
TK001622,CLI02540,Fraude,Crítica,2024-11-11 00:30:50,2024-11-20 02:30:50,218,4.0
TK001623,CLI01147,Dúvida geral,Média,2023-06-12 21:06:35,2023-06-13 05:06:35,8,5.0
TK001624,CLI01147,Problema no PIX,Alta,2024-08-22 09:15:16,2024-08-30 12:15:16,195,
TK001625,CLI01147,Outros,Média,2023-08-07 06:06:42,2023-08-07 18:06:42,12,3.0
TK001626,CLI01147,Outros,Baixa,2023-04-12 19:02:53,2023-04-19 04:02:53,153,
TK001627,CLI00263,Outros,Baixa,2023-09-02 21:19:31,2023-09-09 02:19:31,149,
TK001628,CLI00263,Bloqueio de conta,Alta,2024-08-01 21:19:35,,219,3.0
TK001629,CLI02034,Outros,Média,2023-12-19 16:18:52,2023-12-28 16:18:52,216,
TK001630,CLI02034,Outros,Baixa,2024-03-23 13:05:43,2024-03-31 04:05:43,183,
TK001631,CLI02034,Fraude,Baixa,2023-01-30 15:46:21,2023-02-05 17:46:21,146,1.0
TK001632,CLI01486,Cobrança indevida,Média,2024-09-19 17:10:37,2024-09-21 16:10:37,47,4.0
TK001633,CLI01486,Outros,Baixa,2024-07-16 16:44:27,2024-07-20 15:44:27,95,3.0
TK001634,CLI02978,Dúvida geral,Baixa,2024-07-30 10:30:00,2024-08-05 13:30:00,147,5.0
TK001635,CLI02978,Bloqueio de conta,Alta,2023-07-17 22:23:37,2023-07-27 04:23:37,222,1.0
TK001636,CLI02978,Fraude,Média,2024-08-29 21:19:06,2024-09-04 13:19:06,136,
TK001637,CLI01768,Fraude,Baixa,2023-11-26 22:11:03,2023-12-03 08:11:03,154,2.0
TK001638,CLI01768,Solicitação de crédito,Alta,2023-09-12 21:54:04,2023-09-14 07:54:04,34,1.0
TK001639,CLI00299,Outros,Alta,2024-12-03 04:01:42,2024-12-06 04:01:42,72,1.0
TK001640,CLI00299,Problema no PIX,Baixa,2023-09-08 17:59:58,2023-09-17 19:59:58,218,1.0
TK001641,CLI00299,Cobrança indevida,Média,2024-06-23 07:46:42,2024-07-02 11:46:42,220,5.0
TK001642,CLI00299,Problema no PIX,Média,2023-08-02 04:47:33,2023-08-03 05:47:33,25,4.0
TK001643,CLI02437,Problema no app,Baixa,2023-03-06 22:36:11,2023-03-09 00:36:11,50,3.0
TK001644,CLI02437,Solicitação de crédito,Baixa,2024-01-04 10:11:51,2024-01-09 17:11:51,127,5.0
TK001645,CLI02437,Fraude,Baixa,2024-11-25 16:39:20,2024-11-25 21:39:20,5,3.0
TK001646,CLI02437,Bloqueio de conta,Média,2023-10-01 19:36:13,2023-10-03 14:36:13,43,3.0
TK001647,CLI02159,Problema no PIX,Baixa,2023-12-01 01:19:45,2023-12-09 12:19:45,203,2.0
TK001648,CLI02159,Cobrança indevida,Baixa,2023-06-19 02:41:11,2023-06-27 17:41:11,207,1.0
TK001649,CLI02968,Dúvida geral,Baixa,2024-05-01 19:01:12,2024-05-09 06:01:12,179,2.0
TK001650,CLI02968,Dúvida geral,Média,2023-08-22 16:56:05,2023-08-25 05:56:05,61,3.0
TK001651,CLI02999,Dúvida geral,Baixa,2023-10-13 22:21:41,,25,1.0
TK001652,CLI02999,Problema no app,Média,2024-04-12 20:06:34,2024-04-16 12:06:34,88,2.0
TK001653,CLI00513,Problema no app,Baixa,2023-11-15 11:12:54,2023-11-16 06:12:54,19,
TK001654,CLI00513,Problema no app,Baixa,2024-11-08 11:00:08,2024-11-15 03:00:08,160,
TK001655,CLI00513,Problema no app,Baixa,2024-01-21 03:19:36,2024-01-27 16:19:36,157,3.0
TK001656,CLI00038,Bloqueio de conta,Alta,2024-10-25 15:44:29,2024-10-31 13:44:29,142,3.0
TK001657,CLI00038,Bloqueio de conta,Baixa,2023-01-23 04:54:46,2023-01-23 18:54:46,14,3.0
TK001658,CLI00038,Fraude,Crítica,2024-06-26 10:07:30,2024-06-28 11:07:30,49,1.0
TK001659,CLI00038,Fraude,Crítica,2023-12-26 15:23:18,2023-12-28 19:23:18,52,
TK001660,CLI02395,Fraude,Alta,2023-06-16 08:37:30,2023-06-23 08:37:30,168,3.0
TK001661,CLI02395,Cobrança indevida,Alta,2024-08-27 07:22:41,2024-09-05 07:22:41,216,2.0
TK001662,CLI02169,Fraude,Baixa,2024-04-22 00:27:56,2024-04-28 05:27:56,149,
TK001663,CLI02169,Fraude,Média,2024-05-09 20:09:07,2024-05-12 07:09:07,59,
TK001664,CLI02169,Solicitação de crédito,Média,2024-08-01 11:20:41,2024-08-09 22:20:41,203,3.0
TK001665,CLI02169,Dúvida geral,Alta,2024-10-15 10:08:43,2024-10-19 17:08:43,103,5.0
TK001666,CLI01654,Problema no PIX,Baixa,2023-04-12 08:19:48,2023-04-22 07:19:48,239,2.0
TK001667,CLI00399,Problema no PIX,Alta,2024-01-08 12:22:53,2024-01-12 08:22:53,92,
TK001668,CLI00399,Cobrança indevida,Baixa,2023-02-15 09:22:43,2023-02-16 12:22:43,27,
TK001669,CLI01421,Outros,Baixa,2024-11-01 11:52:42,2024-11-07 16:52:42,149,5.0
TK001670,CLI01421,Problema no PIX,Baixa,2023-07-25 00:01:47,2023-07-27 22:01:47,70,3.0
TK001671,CLI01421,Cobrança indevida,Baixa,2023-02-22 21:47:14,2023-03-02 09:47:14,180,2.0
TK001672,CLI01421,Outros,Média,2023-05-23 04:16:26,2023-05-27 21:16:26,113,
TK001673,CLI01091,Problema no app,Média,2023-09-16 10:47:57,2023-09-25 04:47:57,210,5.0
TK001674,CLI01171,Dúvida geral,Crítica,2024-11-14 07:21:23,2024-11-24 07:21:23,240,3.0
TK001675,CLI01171,Fraude,Baixa,2023-11-27 10:08:12,2023-12-02 10:08:12,120,5.0
TK001676,CLI01171,Cobrança indevida,Baixa,2024-05-02 06:29:30,2024-05-10 13:29:30,199,3.0
TK001677,CLI01413,Solicitação de crédito,Média,2023-01-20 02:43:14,2023-01-23 04:43:14,74,
TK001678,CLI01413,Problema no PIX,Baixa,2024-10-03 18:07:31,2024-10-11 17:07:31,191,4.0
TK001679,CLI01277,Fraude,Baixa,2023-03-27 12:05:53,2023-04-04 15:05:53,195,1.0
TK001680,CLI01168,Bloqueio de conta,Baixa,2023-10-16 03:01:26,2023-10-24 03:01:26,192,4.0
TK001681,CLI01168,Bloqueio de conta,Média,2024-12-03 19:30:31,,83,4.0
TK001682,CLI01168,Outros,Crítica,2023-11-05 20:18:08,2023-11-06 22:18:08,26,4.0
TK001683,CLI01168,Solicitação de crédito,Média,2023-12-23 10:59:26,2024-01-01 23:59:26,229,2.0
TK001684,CLI01204,Bloqueio de conta,Baixa,2024-06-14 13:41:37,2024-06-21 14:41:37,169,5.0
TK001685,CLI00396,Problema no app,Baixa,2023-07-09 05:48:13,2023-07-13 01:48:13,92,1.0
TK001686,CLI00396,Outros,Baixa,2023-06-06 22:38:22,2023-06-13 15:38:22,161,2.0
TK001687,CLI00396,Fraude,Alta,2023-09-28 05:44:02,2023-10-05 03:44:02,166,3.0
TK001688,CLI00396,Fraude,Média,2023-01-26 05:04:59,2023-01-26 17:04:59,12,
TK001689,CLI00095,Dúvida geral,Alta,2023-08-17 08:46:53,2023-08-17 23:46:53,15,5.0
TK001690,CLI00095,Problema no PIX,Alta,2024-05-07 01:52:02,2024-05-13 19:52:02,162,3.0
TK001691,CLI01166,Problema no app,Média,2023-08-31 20:48:39,,224,4.0
TK001692,CLI01166,Fraude,Média,2024-07-16 19:39:55,2024-07-26 13:39:55,234,1.0
TK001693,CLI00677,Problema no PIX,Média,2023-06-01 18:26:30,,34,5.0
TK001694,CLI00677,Problema no PIX,Baixa,2024-07-04 21:38:07,2024-07-11 12:38:07,159,1.0
TK001695,CLI00677,Problema no PIX,Baixa,2023-11-09 10:57:08,2023-11-14 22:57:08,132,3.0
TK001696,CLI00677,Dúvida geral,Baixa,2023-11-28 09:11:09,2023-12-01 18:11:09,81,2.0
TK001697,CLI02021,Outros,Média,2023-05-16 10:01:51,2023-05-25 01:01:51,207,4.0
TK001698,CLI02021,Problema no PIX,Média,2023-02-10 00:52:20,2023-02-16 08:52:20,152,3.0
TK001699,CLI02021,Solicitação de crédito,Baixa,2023-07-24 20:07:15,2023-07-25 19:07:15,23,3.0
TK001700,CLI02634,Bloqueio de conta,Média,2023-03-12 06:00:24,,210,
TK001701,CLI02634,Problema no PIX,Alta,2024-06-14 08:02:28,2024-06-19 21:02:28,133,1.0
TK001702,CLI02634,Problema no PIX,Média,2023-10-01 09:56:49,2023-10-08 00:56:49,159,3.0
TK001703,CLI02634,Fraude,Baixa,2024-02-12 15:42:39,2024-02-21 14:42:39,215,4.0
TK001704,CLI00896,Cobrança indevida,Crítica,2024-04-02 19:49:07,2024-04-08 21:49:07,146,5.0
TK001705,CLI00896,Bloqueio de conta,Baixa,2023-03-01 08:25:26,,19,3.0
TK001706,CLI01448,Bloqueio de conta,Baixa,2024-09-11 12:05:56,2024-09-12 17:05:56,29,4.0
TK001707,CLI01448,Cobrança indevida,Baixa,2024-01-05 06:47:47,2024-01-10 08:47:47,122,1.0
TK001708,CLI01448,Cobrança indevida,Baixa,2023-05-04 08:13:58,,82,
TK001709,CLI01069,Problema no app,Baixa,2023-07-09 18:36:34,2023-07-11 07:36:34,37,2.0
TK001710,CLI01069,Solicitação de crédito,Média,2024-03-11 02:02:28,2024-03-15 18:02:28,112,
TK001711,CLI01069,Cobrança indevida,Média,2024-10-24 02:19:30,,65,1.0
TK001712,CLI01069,Problema no PIX,Baixa,2024-01-05 16:32:58,2024-01-10 13:32:58,117,3.0
TK001713,CLI02630,Problema no PIX,Baixa,2023-02-01 02:39:08,2023-02-02 08:39:08,30,3.0
TK001714,CLI02630,Fraude,Média,2023-05-20 09:22:28,2023-05-27 19:22:28,178,3.0
TK001715,CLI02630,Outros,Média,2024-06-20 00:01:07,2024-06-25 06:01:07,126,
TK001716,CLI02630,Fraude,Baixa,2024-09-28 00:41:15,2024-10-05 22:41:15,190,
TK001717,CLI00998,Fraude,Baixa,2023-12-12 21:09:01,2023-12-22 18:09:01,237,5.0
TK001718,CLI00998,Fraude,Média,2023-08-14 18:11:52,2023-08-19 20:11:52,122,
TK001719,CLI00998,Problema no PIX,Média,2023-05-27 15:28:27,,161,4.0
TK001720,CLI02338,Problema no app,Crítica,2024-06-21 02:13:40,2024-06-22 23:13:40,45,4.0
TK001721,CLI02338,Problema no PIX,Média,2024-04-12 17:57:16,2024-04-22 12:57:16,235,2.0
TK001722,CLI02338,Outros,Crítica,2024-11-20 03:39:17,2024-11-23 01:39:17,70,5.0
TK001723,CLI02338,Problema no app,Baixa,2024-09-24 11:30:42,2024-09-26 17:30:42,54,2.0
TK001724,CLI00197,Problema no PIX,Alta,2024-11-27 08:54:06,2024-11-29 21:54:06,61,1.0
TK001725,CLI00408,Cobrança indevida,Baixa,2023-11-12 20:47:41,2023-11-19 15:47:41,163,4.0
TK001726,CLI00408,Outros,Baixa,2024-08-09 22:58:46,2024-08-12 03:58:46,53,4.0
TK001727,CLI00662,Solicitação de crédito,Média,2023-09-12 01:48:14,2023-09-12 14:48:14,13,5.0
TK001728,CLI00662,Solicitação de crédito,Alta,2024-03-19 14:03:53,2024-03-29 14:03:53,240,1.0
TK001729,CLI00662,Outros,Alta,2023-11-28 17:56:06,2023-12-06 23:56:06,198,1.0
TK001730,CLI00579,Cobrança indevida,Média,2024-04-24 08:54:40,2024-04-29 02:54:40,114,1.0
TK001731,CLI00579,Cobrança indevida,Baixa,2024-01-03 01:58:37,2024-01-04 00:58:37,23,2.0
TK001732,CLI00972,Dúvida geral,Média,2024-01-15 09:02:53,2024-01-23 10:02:53,193,2.0
TK001733,CLI00972,Dúvida geral,Baixa,2024-03-08 17:48:27,2024-03-14 13:48:27,140,
TK001734,CLI00972,Dúvida geral,Baixa,2023-02-22 02:56:09,2023-03-04 01:56:09,239,2.0
TK001735,CLI00944,Problema no PIX,Média,2023-12-28 00:05:04,2024-01-04 15:05:04,183,4.0
TK001736,CLI02289,Solicitação de crédito,Baixa,2023-08-06 14:58:43,2023-08-09 11:58:43,69,1.0
TK001737,CLI02289,Problema no app,Média,2023-09-07 21:31:45,2023-09-16 04:31:45,199,2.0
TK001738,CLI02289,Outros,Baixa,2023-07-13 08:14:50,2023-07-21 19:14:50,203,3.0
TK001739,CLI02289,Solicitação de crédito,Média,2024-12-24 08:02:54,2024-12-29 04:02:54,116,5.0
TK001740,CLI00318,Problema no PIX,Crítica,2023-08-15 07:32:51,2023-08-23 15:32:51,200,3.0
TK001741,CLI00318,Bloqueio de conta,Baixa,2024-01-12 01:16:59,2024-01-16 04:16:59,99,1.0
TK001742,CLI00318,Fraude,Alta,2023-05-24 21:54:39,2023-05-28 02:54:39,77,5.0
TK001743,CLI00318,Problema no PIX,Baixa,2023-03-25 10:44:50,2023-04-01 04:44:50,162,1.0
TK001744,CLI02336,Problema no app,Baixa,2024-12-07 22:22:47,2024-12-13 01:22:47,123,1.0
TK001745,CLI02336,Bloqueio de conta,Média,2023-09-04 04:49:48,2023-09-13 11:49:48,223,3.0
TK001746,CLI02336,Outros,Baixa,2023-10-29 01:31:56,2023-11-01 15:31:56,86,3.0
TK001747,CLI02336,Problema no app,Baixa,2023-08-01 06:48:37,2023-08-06 21:48:37,135,4.0
TK001748,CLI02904,Solicitação de crédito,Baixa,2024-03-01 00:21:40,2024-03-10 21:21:40,237,4.0
TK001749,CLI02904,Solicitação de crédito,Crítica,2023-08-27 15:44:53,2023-08-28 23:44:53,32,3.0
TK001750,CLI02904,Dúvida geral,Baixa,2023-06-18 05:27:43,2023-06-21 05:27:43,72,4.0
TK001751,CLI02527,Problema no app,Baixa,2023-05-07 10:10:20,2023-05-16 16:10:20,222,5.0
TK001752,CLI02527,Cobrança indevida,Média,2023-06-25 01:53:34,2023-07-02 00:53:34,167,2.0
TK001753,CLI02531,Cobrança indevida,Baixa,2024-10-11 16:41:22,2024-10-17 08:41:22,136,5.0
TK001754,CLI02531,Cobrança indevida,Baixa,2024-10-28 02:31:00,2024-10-28 21:31:00,19,3.0
TK001755,CLI02531,Problema no PIX,Média,2024-02-12 05:14:55,2024-02-16 08:14:55,99,5.0
TK001756,CLI01798,Dúvida geral,Média,2024-06-12 11:43:15,2024-06-13 03:43:15,16,2.0
TK001757,CLI01798,Dúvida geral,Média,2023-11-12 08:32:11,2023-11-19 07:32:11,167,4.0
TK001758,CLI01798,Outros,Baixa,2024-06-19 20:03:15,2024-06-28 10:03:15,206,
TK001759,CLI01282,Bloqueio de conta,Baixa,2023-05-22 21:01:25,2023-06-01 17:01:25,236,3.0
TK001760,CLI01282,Bloqueio de conta,Alta,2024-01-05 12:56:03,2024-01-06 09:56:03,21,4.0
TK001761,CLI01282,Bloqueio de conta,Baixa,2023-02-28 08:53:04,2023-03-01 04:53:04,20,3.0
TK001762,CLI01282,Problema no PIX,Baixa,2023-02-02 06:20:08,2023-02-02 22:20:08,16,2.0
TK001763,CLI01037,Dúvida geral,Alta,2024-11-01 11:49:59,2024-11-10 12:49:59,217,5.0
TK001764,CLI01037,Outros,Baixa,2023-07-19 05:43:36,2023-07-28 13:43:36,224,1.0
TK001765,CLI01037,Problema no app,Baixa,2023-06-06 11:23:10,2023-06-12 16:23:10,149,3.0
TK001766,CLI01037,Cobrança indevida,Baixa,2023-04-27 07:41:35,2023-04-30 18:41:35,83,2.0
TK001767,CLI00545,Cobrança indevida,Baixa,2023-09-13 17:48:35,2023-09-16 10:48:35,65,4.0
TK001768,CLI00545,Fraude,Baixa,2024-01-24 20:19:19,,228,2.0
TK001769,CLI00545,Bloqueio de conta,Média,2024-05-17 09:43:56,,32,5.0
TK001770,CLI01396,Dúvida geral,Média,2023-08-14 07:07:23,,77,
TK001771,CLI01396,Outros,Média,2023-06-28 11:18:48,2023-07-07 05:18:48,210,4.0
TK001772,CLI01396,Problema no app,Baixa,2024-03-27 18:51:32,2024-04-05 15:51:32,213,5.0
TK001773,CLI01396,Bloqueio de conta,Média,2024-04-23 10:58:52,2024-04-28 05:58:52,115,2.0
TK001774,CLI02685,Outros,Média,2023-08-24 22:36:55,2023-09-01 17:36:55,187,1.0
TK001775,CLI02685,Cobrança indevida,Média,2024-10-09 07:37:07,,70,
TK001776,CLI02685,Outros,Média,2024-09-06 17:06:29,2024-09-11 09:06:29,112,5.0
TK001777,CLI02685,Problema no PIX,Baixa,2024-06-17 11:38:52,2024-06-26 23:38:52,228,4.0
TK001778,CLI02564,Problema no PIX,Média,2024-06-16 03:40:19,2024-06-20 16:40:19,109,2.0
TK001779,CLI02564,Problema no app,Baixa,2023-03-05 05:52:22,2023-03-08 15:52:22,82,1.0
TK001780,CLI02564,Dúvida geral,Crítica,2024-05-23 09:53:20,2024-05-23 13:53:20,4,
TK001781,CLI00547,Solicitação de crédito,Alta,2023-12-10 14:24:36,2023-12-12 20:24:36,54,
TK001782,CLI02778,Cobrança indevida,Média,2024-07-09 08:08:36,,118,4.0
TK001783,CLI02778,Cobrança indevida,Alta,2023-04-06 03:34:11,2023-04-11 10:34:11,127,1.0
TK001784,CLI01097,Outros,Média,2024-03-29 00:02:22,2024-04-05 08:02:22,176,
TK001785,CLI01193,Solicitação de crédito,Crítica,2024-06-29 13:46:21,2024-07-09 13:46:21,240,
TK001786,CLI02317,Problema no app,Alta,2024-03-16 01:44:02,2024-03-23 15:44:02,182,4.0
TK001787,CLI02317,Outros,Média,2023-11-21 08:17:02,2023-11-25 16:17:02,104,3.0
TK001788,CLI02317,Problema no app,Baixa,2024-10-08 01:45:36,2024-10-08 07:45:36,6,4.0
TK001789,CLI02317,Solicitação de crédito,Média,2023-11-08 16:19:16,2023-11-13 21:19:16,125,
TK001790,CLI02209,Solicitação de crédito,Média,2024-04-20 11:59:31,2024-04-29 18:59:31,223,2.0
TK001791,CLI02209,Outros,Baixa,2024-07-30 18:38:56,2024-07-31 22:38:56,28,1.0
TK001792,CLI02209,Problema no PIX,Média,2024-06-20 20:47:09,2024-06-23 11:47:09,63,
TK001793,CLI02209,Outros,Baixa,2023-08-13 20:49:50,2023-08-15 20:49:50,48,
TK001794,CLI02674,Problema no PIX,Alta,2024-11-29 13:12:06,,127,
TK001795,CLI02674,Bloqueio de conta,Baixa,2023-02-07 18:34:10,2023-02-14 13:34:10,163,
TK001796,CLI02674,Problema no PIX,Alta,2023-05-02 04:38:41,2023-05-08 20:38:41,160,1.0
TK001797,CLI02674,Dúvida geral,Média,2024-10-10 05:35:49,2024-10-20 04:35:49,239,4.0
TK001798,CLI00636,Problema no app,Baixa,2024-05-13 18:22:57,,104,3.0
TK001799,CLI00636,Cobrança indevida,Baixa,2024-06-24 03:30:09,2024-06-30 02:30:09,143,4.0
TK001800,CLI00636,Dúvida geral,Baixa,2023-01-03 02:31:52,2023-01-07 19:31:52,113,1.0
TK001801,CLI00636,Bloqueio de conta,Baixa,2023-12-19 06:07:13,2023-12-26 00:07:13,162,1.0
TK001802,CLI00890,Fraude,Baixa,2023-07-26 09:24:06,,125,1.0
TK001803,CLI00890,Cobrança indevida,Crítica,2024-06-25 07:17:13,2024-06-28 16:17:13,81,2.0
TK001804,CLI00591,Solicitação de crédito,Média,2024-12-14 17:03:11,2024-12-22 18:03:11,193,
TK001805,CLI00591,Dúvida geral,Média,2024-12-03 01:35:57,2024-12-10 05:35:57,172,
TK001806,CLI00591,Solicitação de crédito,Média,2024-10-06 07:45:33,2024-10-13 21:45:33,182,2.0
TK001807,CLI00963,Fraude,Baixa,2024-04-08 11:31:57,2024-04-10 01:31:57,38,4.0
TK001808,CLI00963,Solicitação de crédito,Baixa,2023-02-18 12:31:50,2023-02-21 19:31:50,79,5.0
TK001809,CLI00963,Problema no PIX,Baixa,2023-02-17 08:57:50,2023-02-23 02:57:50,138,4.0
TK001810,CLI00963,Solicitação de crédito,Baixa,2023-01-23 11:49:17,2023-01-24 14:49:17,27,5.0
TK001811,CLI02225,Fraude,Baixa,2023-07-12 20:01:50,2023-07-21 12:01:50,208,1.0
TK001812,CLI02225,Bloqueio de conta,Crítica,2024-01-31 18:21:32,2024-02-07 14:21:32,164,5.0
TK001813,CLI02225,Problema no app,Alta,2023-07-03 22:11:46,2023-07-06 20:11:46,70,
TK001814,CLI02225,Cobrança indevida,Baixa,2024-04-20 02:04:52,2024-04-28 11:04:52,201,5.0
TK001815,CLI02143,Fraude,Média,2024-12-12 05:59:07,2024-12-14 11:59:07,54,
TK001816,CLI02143,Dúvida geral,Baixa,2024-12-25 06:10:38,2024-12-26 12:10:38,30,3.0
TK001817,CLI02143,Problema no app,Baixa,2023-02-02 14:48:27,2023-02-04 17:48:27,51,
TK001818,CLI00109,Fraude,Média,2023-01-13 20:20:45,2023-01-20 17:20:45,165,2.0
TK001819,CLI01403,Dúvida geral,Baixa,2024-10-28 10:07:26,2024-11-03 05:07:26,139,
TK001820,CLI01403,Bloqueio de conta,Baixa,2023-11-02 19:46:02,2023-11-03 11:46:02,16,
TK001821,CLI01403,Outros,Alta,2024-03-29 23:52:59,2024-04-06 19:52:59,188,4.0
TK001822,CLI01403,Outros,Média,2024-09-29 20:32:54,2024-10-08 13:32:54,209,5.0
TK001823,CLI00893,Bloqueio de conta,Baixa,2023-01-31 21:19:48,2023-02-06 14:19:48,137,3.0
TK001824,CLI01451,Problema no app,Média,2024-01-12 10:49:33,,150,
TK001825,CLI01451,Problema no PIX,Média,2023-11-12 07:25:41,2023-11-20 07:25:41,192,3.0
TK001826,CLI02339,Problema no app,Baixa,2023-01-28 19:11:25,2023-02-05 00:11:25,173,
TK001827,CLI02339,Bloqueio de conta,Média,2024-07-05 16:00:58,2024-07-05 17:00:58,1,3.0
TK001828,CLI02554,Cobrança indevida,Média,2023-07-28 22:15:49,2023-08-07 04:15:49,222,4.0
TK001829,CLI02554,Cobrança indevida,Alta,2024-11-12 18:45:30,,76,2.0
TK001830,CLI02591,Outros,Baixa,2023-11-08 06:54:03,2023-11-13 19:54:03,133,3.0
TK001831,CLI02591,Bloqueio de conta,Média,2023-05-22 18:48:31,2023-05-27 12:48:31,114,
TK001832,CLI02591,Dúvida geral,Média,2023-12-02 23:45:55,2023-12-08 02:45:55,123,3.0
TK001833,CLI01158,Cobrança indevida,Alta,2024-05-27 00:17:46,2024-05-28 22:17:46,46,1.0
TK001834,CLI01158,Bloqueio de conta,Média,2023-11-10 23:40:24,2023-11-19 07:40:24,200,1.0
TK001835,CLI01158,Bloqueio de conta,Média,2023-04-07 17:28:44,2023-04-08 21:28:44,28,3.0
TK001836,CLI01158,Problema no PIX,Alta,2024-06-16 22:58:36,2024-06-22 01:58:36,123,
TK001837,CLI00713,Bloqueio de conta,Média,2023-08-20 16:22:41,2023-08-20 22:22:41,6,
TK001838,CLI00713,Solicitação de crédito,Alta,2023-11-27 10:45:39,2023-11-29 20:45:39,58,2.0
TK001839,CLI00288,Fraude,Baixa,2024-06-02 13:22:55,2024-06-05 11:22:55,70,5.0
TK001840,CLI00288,Dúvida geral,Baixa,2023-06-07 02:20:24,2023-06-08 18:20:24,40,1.0
TK001841,CLI01011,Cobrança indevida,Média,2024-06-11 15:53:07,2024-06-18 19:53:07,172,
TK001842,CLI01011,Cobrança indevida,Baixa,2023-03-22 05:13:00,2023-03-30 06:13:00,193,5.0
TK001843,CLI01006,Solicitação de crédito,Média,2023-01-09 17:08:59,2023-01-11 04:08:59,35,5.0
TK001844,CLI01006,Cobrança indevida,Crítica,2024-03-18 11:38:17,2024-03-24 05:38:17,138,4.0
TK001845,CLI01618,Bloqueio de conta,Baixa,2024-06-23 14:50:28,2024-06-26 05:50:28,63,2.0
TK001846,CLI01618,Dúvida geral,Média,2024-02-03 08:55:56,2024-02-04 07:55:56,23,2.0
TK001847,CLI01684,Dúvida geral,Média,2024-01-31 18:22:07,2024-02-06 04:22:07,130,1.0
TK001848,CLI01684,Problema no app,Média,2023-08-16 23:11:00,2023-08-21 20:11:00,117,2.0
TK001849,CLI01684,Fraude,Alta,2023-02-17 20:41:35,2023-02-24 11:41:35,159,4.0
TK001850,CLI01684,Problema no app,Média,2023-12-04 17:42:47,2023-12-08 13:42:47,92,1.0
TK001851,CLI01579,Bloqueio de conta,Baixa,2024-12-19 00:15:16,2024-12-25 13:15:16,157,5.0
TK001852,CLI01579,Dúvida geral,Média,2023-10-25 02:40:45,2023-11-02 02:40:45,192,5.0
TK001853,CLI01219,Solicitação de crédito,Média,2024-10-21 10:55:58,2024-10-23 10:55:58,48,
TK001854,CLI01219,Problema no PIX,Baixa,2023-02-25 18:55:11,2023-03-02 13:55:11,115,
TK001855,CLI01587,Fraude,Baixa,2023-09-12 14:08:26,2023-09-21 05:08:26,207,5.0
TK001856,CLI01587,Dúvida geral,Média,2023-07-21 15:18:44,,65,5.0
TK001857,CLI01587,Solicitação de crédito,Média,2024-08-09 21:12:38,2024-08-17 02:12:38,173,2.0
TK001858,CLI02815,Dúvida geral,Média,2023-06-07 14:29:53,2023-06-16 12:29:53,214,2.0
TK001859,CLI02815,Solicitação de crédito,Média,2023-06-14 11:12:40,2023-06-22 23:12:40,204,1.0
