account_id,client_id,type,balance_brl,opened_at,status
ACC002327,CLI01694,Poupança,4702.8,2024-03-16 00:52:30,Ativa
ACC002328,CLI01695,Corrente,5591.72,2023-06-29 16:11:44,Ativa
ACC002329,CLI01696,Corrente,17783.03,2024-01-05 01:31:06,Ativa
ACC002330,CLI01697,Corrente,925.3,2023-10-24 21:18:24,Ativa
ACC002331,CLI01698,Corrente,1445.23,2024-03-31 05:34:29,Ativa
ACC002332,CLI01699,Corrente,655.7,2024-07-06 05:22:30,Ativa
ACC002333,CLI01699,Poupança,2552.23,2024-07-06 05:22:30,Encerrada
ACC002334,CLI01700,Corrente,1727.62,2023-12-14 20:04:59,Ativa
ACC002335,CLI01701,Corrente,3760.41,2023-01-26 15:39:14,Ativa
ACC002336,CLI01702,Corrente,12950.67,2024-04-23 19:37:23,Ativa
ACC002337,CLI01703,Corrente,3255.94,2023-02-08 11:35:33,Ativa
ACC002338,CLI01704,Corrente,1809.26,2024-06-07 20:07:17,Ativa
ACC002339,CLI01705,Corrente,487.8,2024-04-20 03:21:46,Ativa
ACC002340,CLI01705,Poupança,5113.22,2024-04-20 03:21:46,Ativa
ACC002341,CLI01706,Corrente,1498.48,2023-07-19 22:14:38,Ativa
ACC002342,CLI01707,Corrente,5254.55,2024-10-28 05:09:00,Encerrada
ACC002343,CLI01708,Corrente,2874.35,2023-06-24 09:31:11,Ativa
ACC002344,CLI01709,Corrente,5947.36,2023-07-29 09:52:15,Ativa
ACC002345,CLI01710,Corrente,2872.61,2024-01-07 23:54:20,Ativa
ACC002346,CLI01710,Poupança,595.62,2024-01-07 23:54:20,Ativa
ACC002347,CLI01710,Investimento,1166.25,2024-01-07 23:54:20,Ativa
ACC002348,CLI01711,Corrente,388.97,2024-08-27 02:14:11,Encerrada
ACC002349,CLI01711,Poupança,324.38,2024-08-27 02:14:11,Encerrada
ACC002350,CLI01712,Corrente,53583.71,2023-06-23 13:20:11,Encerrada
ACC002351,CLI01713,Corrente,7129.28,2024-02-15 16:53:39,Ativa
ACC002352,CLI01714,Corrente,6270.82,2024-04-18 09:36:15,Ativa
ACC002353,CLI01715,Corrente,5022.14,2023-02-26 07:06:22,Ativa
ACC002354,CLI01715,Poupança,1235.62,2023-02-26 07:06:22,Ativa
ACC002355,CLI01716,Corrente,9148.15,2024-07-29 10:39:46,Encerrada
ACC002356,CLI01716,Poupança,5410.35,2024-07-29 10:39:46,Encerrada
ACC002357,CLI01717,Corrente,2332.65,2023-06-30 04:37:12,Ativa
ACC002358,CLI01718,Corrente,2413.17,2024-11-27 20:45:59,Ativa
ACC002359,CLI01718,Poupança,1255.5,2024-11-27 20:45:59,Ativa
ACC002360,CLI01719,Corrente,606.93,2023-07-24 15:55:14,Ativa
ACC002361,CLI01719,Poupança,7979.1,2023-07-24 15:55:14,Ativa
ACC002362,CLI01720,Corrente,8731.13,2024-09-25 01:56:42,Ativa
ACC002363,CLI01721,Corrente,625.82,2024-02-09 03:21:18,Ativa
ACC002364,CLI01721,Poupança,1503.36,2024-02-09 03:21:18,Ativa
ACC002365,CLI01722,Corrente,1522.17,2024-11-12 19:39:08,Ativa
ACC002366,CLI01723,Corrente,1738.56,2023-10-11 15:49:23,Ativa
ACC002367,CLI01723,Poupança,7511.76,2023-10-11 15:49:23,Encerrada
ACC002368,CLI01724,Corrente,2018.5,2023-10-15 12:56:13,Encerrada
ACC002369,CLI01724,Poupança,802.42,2023-10-15 12:56:13,Ativa
ACC002370,CLI01725,Corrente,322.1,2024-09-07 11:28:36,Encerrada
ACC002371,CLI01726,Corrente,2066.72,2023-04-13 20:09:58,Encerrada
ACC002372,CLI01726,Poupança,1456.47,2023-04-13 20:09:58,Ativa
ACC002373,CLI01727,Corrente,685.41,2023-07-22 07:08:30,Encerrada
ACC002374,CLI01727,Poupança,2936.31,2023-07-22 07:08:30,Ativa
ACC002375,CLI01728,Corrente,694.23,2024-06-10 08:05:33,Ativa
ACC002376,CLI01729,Corrente,10264.89,2023-09-24 14:29:48,Ativa
ACC002377,CLI01730,Corrente,1075.37,2024-08-20 15:02:47,Ativa
ACC002378,CLI01730,Poupança,316.64,2024-08-20 15:02:47,Ativa
ACC002379,CLI01731,Corrente,2278.89,2024-06-25 06:57:14,Ativa
ACC002380,CLI01732,Corrente,5289.66,2024-09-11 18:38:15,Ativa
ACC002381,CLI01733,Corrente,1438.38,2023-09-05 06:16:37,Ativa
ACC002382,CLI01734,Corrente,3444.56,2024-03-09 01:36:10,Ativa
ACC002383,CLI01734,Poupança,514.5,2024-03-09 01:36:10,Ativa
ACC002384,CLI01735,Corrente,3842.63,2024-06-16 03:10:29,Ativa
ACC002385,CLI01735,Poupança,574.64,2024-06-16 03:10:29,Ativa
ACC002386,CLI01736,Corrente,2607.66,2024-11-12 08:21:45,Encerrada
ACC002387,CLI01736,Poupança,2024.37,2024-11-12 08:21:45,Ativa
ACC002388,CLI01737,Corrente,4395.78,2023-05-10 02:22:51,Ativa
ACC002389,CLI01737,Poupança,410.54,2023-05-10 02:22:51,Ativa
ACC002390,CLI01738,Corrente,432.47,2024-04-29 14:36:02,Ativa
ACC002391,CLI01738,Poupança,12231.2,2024-04-29 14:36:02,Ativa
ACC002392,CLI01738,Investimento,719.27,2024-04-29 14:36:02,Ativa
ACC002393,CLI01739,Corrente,4528.51,2024-01-22 19:32:40,Ativa
ACC002394,CLI01740,Corrente,2084.01,2023-03-07 00:33:35,Ativa
ACC002395,CLI01741,Corrente,541.94,2024-11-02 14:54:12,Ativa
ACC002396,CLI01741,Poupança,954.03,2024-11-02 14:54:12,Ativa
ACC002397,CLI01742,Corrente,13902.16,2024-06-03 03:24:51,Ativa
ACC002398,CLI01743,Corrente,119083.13,2023-07-21 08:00:17,Ativa
ACC002399,CLI01743,Poupança,1235.49,2023-07-21 08:00:17,Ativa
ACC002400,CLI01743,Investimento,1137.22,2023-07-21 08:00:17,Ativa
ACC002401,CLI01744,Corrente,253.17,2024-03-21 18:12:30,Ativa
ACC002402,CLI01744,Poupança,249.66,2024-03-21 18:12:30,Ativa
ACC002403,CLI01745,Corrente,646.32,2023-08-18 23:11:30,Ativa
ACC002404,CLI01746,Corrente,1059.97,2023-08-20 10:16:11,Ativa
ACC002405,CLI01746,Poupança,1753.68,2023-08-20 10:16:11,Ativa
ACC002406,CLI01746,Investimento,4138.8,2023-08-20 10:16:11,Ativa
ACC002407,CLI01747,Corrente,2356.78,2023-08-26 08:41:53,Ativa
ACC002408,CLI01747,Poupança,4221.94,2023-08-26 08:41:53,Ativa
ACC002409,CLI01748,Corrente,865.46,2023-09-01 15:23:19,Ativa
ACC002410,CLI01749,Corrente,1660.79,2024-05-26 11:24:15,Ativa
ACC002411,CLI01749,Poupança,1168.04,2024-05-26 11:24:15,Ativa
ACC002412,CLI01749,Investimento,395.41,2024-05-26 11:24:15,Ativa
ACC002413,CLI01750,Corrente,169.22,2023-02-05 07:39:43,Encerrada
ACC002414,CLI01751,Corrente,810.0,2024-04-22 16:22:52,Encerrada
ACC002415,CLI01752,Corrente,3477.97,2023-06-04 16:39:28,Ativa
ACC002416,CLI01753,Corrente,2244.4,2023-09-28 04:07:26,Ativa
ACC002417,CLI01754,Corrente,1855.08,2023-09-11 16:57:48,Ativa
ACC002418,CLI01754,Poupança,7454.94,2023-09-11 16:57:48,Ativa
ACC002419,CLI01755,Corrente,754.33,2024-04-23 10:02:12,Ativa
ACC002420,CLI01756,Corrente,4098.37,2024-08-10 10:12:08,Ativa
ACC002421,CLI01757,Corrente,686.4,2023-11-13 12:31:08,Ativa
ACC002422,CLI01758,Corrente,2522.34,2024-08-26 11:47:53,Ativa
ACC002423,CLI01759,Corrente,1136.78,2024-10-21 13:16:42,Ativa
ACC002424,CLI01760,Corrente,2652.31,2024-08-16 14:43:27,Ativa
ACC002425,CLI01761,Corrente,2913.2,2023-05-10 18:00:11,Ativa
ACC002426,CLI01761,Poupança,324.8,2023-05-10 18:00:11,Ativa
ACC002427,CLI01761,Investimento,5005.01,2023-05-10 18:00:11,Ativa
ACC002428,CLI01762,Corrente,410.3,2023-11-15 06:19:21,Ativa
ACC002429,CLI01762,Poupança,630.92,2023-11-15 06:19:21,Ativa
ACC002430,CLI01762,Investimento,2417.19,2023-11-15 06:19:21,Ativa
ACC002431,CLI01763,Corrente,3705.21,2023-09-29 19:25:11,Ativa
ACC002432,CLI01764,Corrente,2354.39,2023-10-02 21:12:32,Ativa
ACC002433,CLI01765,Corrente,2672.24,2023-05-07 05:21:43,Ativa
ACC002434,CLI01766,Corrente,462.19,2023-07-28 06:03:52,Ativa
ACC002435,CLI01767,Corrente,964.48,2023-01-17 18:32:07,Encerrada
ACC002436,CLI01768,Corrente,154.4,2023-02-28 11:05:47,Encerrada
ACC002437,CLI01769,Corrente,1837.18,2023-09-24 16:44:39,Ativa
ACC002438,CLI01770,Corrente,30557.17,2023-09-03 11:21:30,Ativa
ACC002439,CLI01771,Corrente,4501.41,2023-12-23 06:25:56,Ativa
ACC002440,CLI01772,Corrente,122.26,2023-10-06 12:12:55,Encerrada
ACC002441,CLI01773,Corrente,928.76,2024-09-24 21:02:18,Ativa
ACC002442,CLI01774,Corrente,135.85,2023-12-14 06:08:29,Ativa
ACC002443,CLI01774,Poupança,680.59,2023-12-14 06:08:29,Ativa
ACC002444,CLI01775,Corrente,912.25,2024-11-06 07:30:47,Ativa
ACC002445,CLI01776,Corrente,7546.5,2023-12-07 10:02:11,Ativa
ACC002446,CLI01776,Poupança,2289.22,2023-12-07 10:02:11,Ativa
ACC002447,CLI01777,Corrente,2733.49,2023-05-06 19:48:52,Ativa
ACC002448,CLI01777,Poupança,7461.16,2023-05-06 19:48:52,Ativa
ACC002449,CLI01778,Corrente,1611.03,2023-08-18 14:52:32,Ativa
ACC002450,CLI01778,Poupança,4469.47,2023-08-18 14:52:32,Ativa
ACC002451,CLI01779,Corrente,4107.76,2024-03-09 21:32:42,Ativa
ACC002452,CLI01780,Corrente,386.15,2024-04-19 19:07:09,Ativa
ACC002453,CLI01780,Poupança,10589.1,2024-04-19 19:07:09,Ativa
ACC002454,CLI01781,Corrente,328.86,2023-07-03 05:42:55,Ativa
ACC002455,CLI01782,Corrente,5436.22,2024-06-15 20:22:20,Ativa
ACC002456,CLI01783,Corrente,292.81,2023-01-05 17:50:09,Ativa
ACC002457,CLI01783,Poupança,3720.02,2023-01-05 17:50:09,Ativa
ACC002458,CLI01784,Corrente,16886.97,2023-07-13 12:14:51,Encerrada
ACC002459,CLI01784,Poupança,879.39,2023-07-13 12:14:51,Ativa
ACC002460,CLI01785,Corrente,623.95,2024-02-21 09:06:03,Ativa
ACC002461,CLI01786,Corrente,16025.47,2024-06-03 07:29:02,Ativa
ACC002462,CLI01786,Poupança,2277.04,2024-06-03 07:29:02,Ativa
ACC002463,CLI01787,Corrente,1231.26,2023-03-07 06:29:45,Ativa
ACC002464,CLI01788,Corrente,945.45,2023-07-29 03:05:26,Ativa
ACC002465,CLI01788,Poupança,608.32,2023-07-29 03:05:26,Ativa
ACC002466,CLI01789,Corrente,517.03,2024-10-17 15:14:51,Encerrada
ACC002467,CLI01790,Corrente,1187.01,2024-01-15 07:08:17,Ativa
ACC002468,CLI01790,Poupança,1007.1,2024-01-15 07:08:17,Ativa
ACC002469,CLI01791,Corrente,820.73,2024-05-15 10:48:15,Ativa
ACC002470,CLI01791,Poupança,22440.2,2024-05-15 10:48:15,Ativa
ACC002471,CLI01791,Investimento,525.26,2024-05-15 10:48:15,Ativa
ACC002472,CLI01792,Corrente,2155.89,2024-09-09 00:45:42,Ativa
ACC002473,CLI01792,Poupança,3681.31,2024-09-09 00:45:42,Ativa
ACC002474,CLI01793,Corrente,3851.16,2023-04-05 22:28:44,Ativa
ACC002475,CLI01794,Corrente,1685.25,2024-11-01 16:22:40,Ativa
ACC002476,CLI01794,Poupança,1354.46,2024-11-01 16:22:40,Ativa
ACC002477,CLI01794,Investimento,3108.38,2024-11-01 16:22:40,Ativa
ACC002478,CLI01795,Corrente,2489.47,2023-05-07 06:48:33,Ativa
ACC002479,CLI01796,Corrente,1325.11,2024-11-21 05:48:03,Ativa
ACC002480,CLI01797,Corrente,277.48,2023-03-29 02:55:01,Ativa
ACC002481,CLI01798,Corrente,1031.21,2024-07-01 00:34:36,Ativa
ACC002482,CLI01799,Corrente,456.75,2023-08-20 02:33:45,Ativa
ACC002483,CLI01800,Corrente,811.93,2024-07-05 10:57:47,Ativa
ACC002484,CLI01801,Corrente,1881.58,2024-03-29 10:57:03,Ativa
ACC002485,CLI01802,Corrente,2780.77,2023-12-25 22:34:49,Ativa
ACC002486,CLI01803,Corrente,15314.32,2024-11-09 17:43:09,Ativa
ACC002487,CLI01803,Poupança,948.72,2024-11-09 17:43:09,Ativa
ACC002488,CLI01804,Corrente,4580.44,2024-08-07 02:01:32,Ativa
ACC002489,CLI01805,Corrente,2610.12,2023-09-19 09:55:16,Encerrada
ACC002490,CLI01806,Corrente,8562.93,2024-03-11 04:15:52,Ativa
ACC002491,CLI01807,Corrente,7470.29,2023-12-27 22:15:09,Ativa
ACC002492,CLI01808,Corrente,5887.28,2023-07-13 02:36:31,Ativa
ACC002493,CLI01809,Corrente,228.68,2023-02-15 21:09:34,Ativa
ACC002494,CLI01809,Poupança,2626.78,2023-02-15 21:09:34,Ativa
ACC002495,CLI01810,Corrente,958.97,2024-07-09 01:44:12,Ativa
ACC002496,CLI01811,Corrente,557.59,2024-06-20 02:23:35,Ativa
ACC002497,CLI01811,Poupança,395.01,2024-06-20 02:23:35,Ativa
ACC002498,CLI01812,Corrente,2193.32,2024-05-01 17:15:16,Ativa
ACC002499,CLI01812,Poupança,11039.66,2024-05-01 17:15:16,Ativa
ACC002500,CLI01812,Investimento,1107.2,2024-05-01 17:15:16,Ativa
ACC002501,CLI01813,Corrente,3671.39,2023-07-05 22:54:11,Ativa
ACC002502,CLI01814,Corrente,1599.23,2024-04-21 11:25:51,Ativa
ACC002503,CLI01814,Poupança,384.81,2024-04-21 11:25:51,Ativa
ACC002504,CLI01815,Corrente,4366.75,2024-08-17 17:51:22,Ativa
ACC002505,CLI01815,Poupança,486.08,2024-08-17 17:51:22,Ativa
ACC002506,CLI01816,Corrente,1855.58,2024-09-26 13:59:16,Ativa
ACC002507,CLI01817,Corrente,1200.12,2024-05-08 01:46:51,Ativa
ACC002508,CLI01818,Corrente,5280.06,2023-06-16 05:07:21,Ativa
ACC002509,CLI01819,Corrente,507.87,2023-12-19 01:53:38,Ativa
ACC002510,CLI01820,Corrente,2890.09,2023-11-21 23:20:16,Ativa
ACC002511,CLI01820,Poupança,660.0,2023-11-21 23:20:16,Ativa
ACC002512,CLI01821,Corrente,979.14,2024-08-17 09:29:40,Ativa
ACC002513,CLI01821,Poupança,23.05,2024-08-17 09:29:40,Ativa
ACC002514,CLI01821,Investimento,22259.37,2024-08-17 09:29:40,Ativa
ACC002515,CLI01822,Corrente,3500.53,2024-11-20 22:28:41,Encerrada
ACC002516,CLI01823,Corrente,719.95,2024-04-03 18:28:10,Ativa
ACC002517,CLI01824,Corrente,933.5,2023-07-01 18:45:18,Ativa
ACC002518,CLI01825,Corrente,526.37,2023-03-29 13:11:55,Encerrada
ACC002519,CLI01826,Corrente,1525.53,2023-01-31 16:41:30,Encerrada
ACC002520,CLI01827,Corrente,15135.08,2023-08-06 02:13:45,Encerrada
ACC002521,CLI01828,Corrente,25437.3,2024-05-14 14:59:05,Ativa
ACC002522,CLI01829,Corrente,3860.62,2024-07-25 04:27:09,Ativa
ACC002523,CLI01829,Poupança,8060.59,2024-07-25 04:27:09,Ativa
ACC002524,CLI01829,Investimento,3164.27,2024-07-25 04:27:09,Ativa
ACC002525,CLI01830,Corrente,238.15,2024-10-15 23:40:49,Ativa
ACC002526,CLI01831,Corrente,636.99,2024-04-28 00:15:14,Encerrada
ACC002527,CLI01832,Corrente,1130.52,2023-11-07 04:32:27,Ativa
ACC002528,CLI01833,Corrente,566.75,2023-11-18 15:28:07,Ativa
ACC002529,CLI01833,Poupança,1290.22,2023-11-18 15:28:07,Ativa
ACC002530,CLI01834,Corrente,1324.91,2024-04-14 20:26:11,Ativa
ACC002531,CLI01835,Corrente,4508.01,2023-03-11 11:56:21,Ativa
ACC002532,CLI01836,Corrente,7936.1,2024-07-31 07:04:47,Ativa
ACC002533,CLI01837,Corrente,1739.01,2024-07-05 10:20:17,Ativa
ACC002534,CLI01838,Corrente,12040.39,2023-08-26 23:35:03,Ativa
ACC002535,CLI01839,Corrente,507.44,2023-01-12 23:00:58,Ativa
ACC002536,CLI01840,Corrente,131.97,2023-12-13 11:29:21,Ativa
ACC002537,CLI01841,Corrente,2071.01,2023-04-12 09:37:41,Ativa
ACC002538,CLI01842,Corrente,4691.79,2023-09-30 10:33:28,Ativa
ACC002539,CLI01843,Corrente,1587.63,2023-11-30 21:18:09,Ativa
ACC002540,CLI01844,Corrente,951.63,2023-04-09 13:37:09,Ativa
ACC002541,CLI01845,Corrente,3157.08,2023-06-29 04:57:22,Ativa
ACC002542,CLI01846,Corrente,1635.99,2023-04-12 11:06:37,Ativa
ACC002543,CLI01847,Corrente,13669.1,2024-09-02 01:20:48,Ativa
ACC002544,CLI01848,Corrente,7936.87,2023-06-23 23:41:22,Ativa
ACC002545,CLI01849,Corrente,5718.2,2023-06-04 19:15:21,Ativa
ACC002546,CLI01850,Corrente,4488.53,2024-03-02 01:35:47,Ativa
ACC002547,CLI01851,Corrente,384.44,2024-03-20 01:57:19,Ativa
ACC002548,CLI01852,Corrente,4006.18,2024-08-07 20:21:05,Ativa
ACC002549,CLI01853,Corrente,2840.09,2024-04-24 20:10:40,Ativa
ACC002550,CLI01854,Corrente,3743.25,2023-02-01 13:24:24,Ativa
ACC002551,CLI01855,Corrente,1791.16,2023-03-06 01:34:28,Ativa
ACC002552,CLI01855,Poupança,428.48,2023-03-06 01:34:28,Ativa
ACC002553,CLI01855,Investimento,212.28,2023-03-06 01:34:28,Ativa
ACC002554,CLI01856,Corrente,4968.52,2024-03-21 07:39:59,Ativa
ACC002555,CLI01856,Poupança,3211.23,2024-03-21 07:39:59,Ativa
ACC002556,CLI01856,Investimento,3800.62,2024-03-21 07:39:59,Ativa
ACC002557,CLI01857,Corrente,5196.22,2023-11-16 07:45:15,Ativa
ACC002558,CLI01858,Corrente,614.72,2023-04-26 03:57:00,Encerrada
ACC002559,CLI01859,Corrente,625.7,2024-05-21 21:41:10,Ativa
ACC002560,CLI01860,Corrente,1007.61,2023-02-24 09:24:45,Ativa
ACC002561,CLI01861,Corrente,2332.87,2023-06-22 15:23:52,Ativa
ACC002562,CLI01862,Corrente,5202.88,2023-09-15 21:13:07,Ativa
ACC002563,CLI01863,Corrente,2242.43,2023-01-25 15:03:50,Ativa
ACC002564,CLI01863,Poupança,8458.36,2023-01-25 15:03:50,Ativa
ACC002565,CLI01864,Corrente,817.27,2023-07-08 04:51:15,Encerrada
ACC002566,CLI01865,Corrente,460.04,2023-01-23 19:24:16,Ativa
ACC002567,CLI01865,Poupança,1791.48,2023-01-23 19:24:16,Ativa
ACC002568,CLI01866,Corrente,2197.33,2024-07-17 10:32:59,Ativa
ACC002569,CLI01867,Corrente,1606.24,2023-03-10 10:32:15,Encerrada
ACC002570,CLI01868,Corrente,3058.76,2023-03-06 12:36:52,Ativa
ACC002571,CLI01869,Corrente,1871.73,2023-01-03 22:42:47,Ativa
ACC002572,CLI01870,Corrente,1253.91,2024-11-17 12:36:28,Ativa
ACC002573,CLI01870,Poupança,1416.92,2024-11-17 12:36:28,Ativa
ACC002574,CLI01871,Corrente,1113.97,2024-05-11 09:54:36,Ativa
ACC002575,CLI01871,Poupança,5054.32,2024-05-11 09:54:36,Ativa
ACC002576,CLI01872,Corrente,2282.04,2023-04-08 12:29:51,Ativa
ACC002577,CLI01872,Poupança,27122.07,2023-04-08 12:29:51,Ativa
ACC002578,CLI01872,Investimento,2192.6,2023-04-08 12:29:51,Ativa
ACC002579,CLI01873,Corrente,933.53,2023-04-28 03:24:43,Ativa
ACC002580,CLI01873,Poupança,44569.74,2023-04-28 03:24:43,Ativa
ACC002581,CLI01874,Corrente,2970.1,2023-11-07 10:22:40,Ativa
ACC002582,CLI01875,Corrente,5932.2,2023-04-24 23:39:01,Ativa
ACC002583,CLI01876,Corrente,3679.47,2024-07-16 08:37:48,Ativa
ACC002584,CLI01877,Corrente,3818.5,2023-03-18 09:10:57,Encerrada
ACC002585,CLI01878,Corrente,466.64,2023-01-23 18:19:59,Ativa
ACC002586,CLI01879,Corrente,3558.74,2024-07-20 23:49:41,Ativa
ACC002587,CLI01880,Corrente,14796.64,2024-10-05 04:22:48,Ativa
ACC002588,CLI01881,Corrente,4851.96,2023-07-06 23:00:28,Ativa
ACC002589,CLI01882,Corrente,7600.29,2023-05-01 20:22:19,Ativa
ACC002590,CLI01882,Poupança,1148.45,2023-05-01 20:22:19,Ativa
ACC002591,CLI01882,Investimento,3219.75,2023-05-01 20:22:19,Ativa
ACC002592,CLI01883,Corrente,4178.87,2023-09-13 06:36:21,Ativa
ACC002593,CLI01884,Corrente,1253.64,2023-01-18 13:55:29,Ativa
ACC002594,CLI01884,Poupança,4107.01,2023-01-18 13:55:29,Ativa
ACC002595,CLI01885,Corrente,3120.12,2024-07-09 09:39:48,Ativa
ACC002596,CLI01886,Corrente,4162.12,2023-05-01 02:29:18,Ativa
ACC002597,CLI01886,Poupança,525.27,2023-05-01 02:29:18,Ativa
ACC002598,CLI01887,Corrente,8360.88,2024-10-12 12:09:18,Encerrada
ACC002599,CLI01888,Corrente,755.77,2023-12-28 13:57:38,Encerrada
ACC002600,CLI01889,Corrente,6337.56,2023-01-30 13:19:48,Ativa
ACC002601,CLI01890,Corrente,668.67,2023-12-10 16:29:59,Ativa
ACC002602,CLI01890,Poupança,7532.57,2023-12-10 16:29:59,Ativa
ACC002603,CLI01891,Corrente,5742.96,2024-07-25 12:18:14,Ativa
ACC002604,CLI01892,Corrente,6225.41,2024-09-23 18:19:05,Ativa
ACC002605,CLI01893,Corrente,11112.55,2024-02-25 20:25:49,Encerrada
ACC002606,CLI01894,Corrente,2270.45,2023-06-27 14:01:51,Encerrada
ACC002607,CLI01895,Corrente,3677.36,2024-11-04 23:46:14,Ativa
ACC002608,CLI01895,Poupança,11667.94,2024-11-04 23:46:14,Ativa
ACC002609,CLI01896,Corrente,6624.31,2023-08-03 11:34:19,Ativa
ACC002610,CLI01897,Corrente,2123.42,2023-09-07 06:58:18,Ativa
ACC002611,CLI01898,Corrente,1520.55,2023-10-17 00:44:42,Ativa
ACC002612,CLI01898,Poupança,6029.17,2023-10-17 00:44:42,Ativa
ACC002613,CLI01899,Corrente,74.74,2023-06-26 09:07:45,Ativa
ACC002614,CLI01900,Corrente,2415.54,2023-10-06 03:31:28,Ativa
ACC002615,CLI01901,Corrente,5623.97,2024-08-09 04:36:12,Ativa
ACC002616,CLI01902,Corrente,1563.67,2024-08-25 23:35:31,Ativa
ACC002617,CLI01902,Poupança,1143.0,2024-08-25 23:35:31,Ativa
ACC002618,CLI01903,Corrente,2575.53,2023-05-15 04:26:54,Ativa
ACC002619,CLI01903,Poupança,9130.14,2023-05-15 04:26:54,Ativa
ACC002620,CLI01904,Corrente,3106.5,2023-12-15 12:16:43,Ativa
ACC002621,CLI01905,Corrente,802.37,2023-06-11 17:59:00,Ativa
ACC002622,CLI01906,Corrente,7788.3,2024-01-27 10:18:11,Ativa
ACC002623,CLI01906,Poupança,9837.69,2024-01-27 10:18:11,Ativa
ACC002624,CLI01907,Corrente,686.22,2024-06-22 23:38:17,Ativa
ACC002625,CLI01908,Corrente,51962.58,2023-11-21 18:19:21,Ativa
ACC002626,CLI01909,Corrente,1806.63,2024-07-26 05:55:45,Ativa
ACC002627,CLI01909,Poupança,752.95,2024-07-26 05:55:45,Ativa
ACC002628,CLI01910,Corrente,5240.7,2023-01-22 10:53:50,Ativa
ACC002629,CLI01910,Poupança,1050.57,2023-01-22 10:53:50,Ativa
ACC002630,CLI01910,Investimento,719.81,2023-01-22 10:53:50,Ativa
ACC002631,CLI01911,Corrente,138.0,2023-05-21 00:20:03,Ativa
ACC002632,CLI01911,Poupança,2044.4,2023-05-21 00:20:03,Ativa
ACC002633,CLI01912,Corrente,849.08,2023-04-04 17:51:43,Encerrada
ACC002634,CLI01913,Corrente,2029.85,2023-11-10 21:52:14,Ativa
ACC002635,CLI01914,Corrente,3621.24,2023-05-20 03:59:35,Encerrada
ACC002636,CLI01914,Poupança,128.38,2023-05-20 03:59:35,Encerrada
ACC002637,CLI01915,Corrente,3369.81,2023-03-02 03:26:24,Ativa
ACC002638,CLI01916,Corrente,2358.82,2024-08-27 16:53:43,Ativa
ACC002639,CLI01917,Corrente,6376.27,2023-08-06 05:17:44,Ativa
ACC002640,CLI01918,Corrente,2057.98,2023-06-22 15:49:50,Encerrada
ACC002641,CLI01919,Corrente,44.12,2024-04-13 20:21:03,Ativa
ACC002642,CLI01920,Corrente,1057.15,2023-04-02 13:18:39,Ativa
ACC002643,CLI01920,Poupança,1759.57,2023-04-02 13:18:39,Ativa
ACC002644,CLI01921,Corrente,1428.6,2024-05-16 16:06:24,Ativa
ACC002645,CLI01922,Corrente,10389.2,2024-05-01 16:42:15,Ativa
ACC002646,CLI01923,Corrente,469.34,2024-08-08 06:57:15,Ativa
ACC002647,CLI01924,Corrente,858.0,2023-05-25 14:28:28,Encerrada
ACC002648,CLI01925,Corrente,181.45,2023-05-15 15:31:44,Ativa
ACC002649,CLI01926,Corrente,1251.35,2024-09-20 19:48:17,Ativa
ACC002650,CLI01927,Corrente,10793.87,2024-06-14 11:07:04,Encerrada
ACC002651,CLI01928,Corrente,3879.58,2023-05-06 23:38:58,Ativa
ACC002652,CLI01929,Corrente,2743.08,2024-07-29 02:24:32,Ativa
ACC002653,CLI01929,Poupança,43367.3,2024-07-29 02:24:32,Ativa
ACC002654,CLI01930,Corrente,3117.3,2023-09-16 21:54:12,Ativa
ACC002655,CLI01931,Corrente,1034.53,2023-11-08 20:17:17,Encerrada
ACC002656,CLI01932,Corrente,921.84,2024-11-04 09:23:04,Ativa
ACC002657,CLI01933,Corrente,4418.29,2023-03-01 00:59:41,Encerrada
ACC002658,CLI01934,Corrente,1564.72,2024-01-31 02:46:46,Ativa
ACC002659,CLI01934,Poupança,866.07,2024-01-31 02:46:46,Ativa
ACC002660,CLI01934,Investimento,686.18,2024-01-31 02:46:46,Ativa
ACC002661,CLI01935,Corrente,11149.32,2023-06-27 12:49:41,Encerrada
ACC002662,CLI01936,Corrente,326.43,2023-02-18 18:34:34,Ativa
ACC002663,CLI01937,Corrente,7745.45,2023-03-23 14:35:58,Ativa
ACC002664,CLI01938,Corrente,161.19,2023-04-09 12:39:06,Ativa
ACC002665,CLI01939,Corrente,1442.25,2024-02-24 04:44:55,Encerrada
ACC002666,CLI01940,Corrente,1574.07,2023-06-04 00:06:00,Ativa
ACC002667,CLI01941,Corrente,1172.81,2023-05-09 21:08:37,Ativa
ACC002668,CLI01941,Poupança,1389.05,2023-05-09 21:08:37,Ativa
ACC002669,CLI01941,Investimento,7212.14,2023-05-09 21:08:37,Ativa
ACC002670,CLI01942,Corrente,788.71,2024-02-16 23:27:44,Ativa
ACC002671,CLI01943,Corrente,4582.99,2023-07-26 16:56:19,Ativa
ACC002672,CLI01943,Poupança,11087.65,2023-07-26 16:56:19,Ativa
ACC002673,CLI01943,Investimento,1046.5,2023-07-26 16:56:19,Ativa
ACC002674,CLI01944,Corrente,4378.35,2024-03-07 10:19:21,Ativa
ACC002675,CLI01945,Corrente,272.67,2023-11-16 09:07:17,Ativa
ACC002676,CLI01946,Corrente,264.2,2024-03-21 08:54:26,Ativa
